Region/Country/Area,,Year,Series,Value,Footnotes,Source
143,Central Asia,2018,Teachers with minimum required qualifications at secondary level,95.8,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed June 2021."
143,Central Asia,2018,Teachers at upper secondary level (thousands),243,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed June 2021."
143,Central Asia,2019,Teachers at primary level (thousands),285,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed June 2021."
143,Central Asia,2019,Teachers with minimum required qualifications at primary level,97.9,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed June 2021."
143,Central Asia,2019,Teachers at secondary level (thousands),829,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed June 2021."
143,Central Asia,2019,Teachers with minimum required qualifications at secondary level,96.6,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed June 2021."
30,Eastern Asia,2005,Teachers at primary level (thousands),6683,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed June 2021."
30,Eastern Asia,2005,Teachers at secondary level (thousands),6499,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed June 2021."
30,Eastern Asia,2005,Teachers at upper secondary level (thousands),2485,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed June 2021."
30,Eastern Asia,2010,Teachers at primary level (thousands),6658,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed June 2021."
30,Eastern Asia,2010,Teachers at secondary level (thousands),7434,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed June 2021."
30,Eastern Asia,2010,Teachers at upper secondary level (thousands),3320,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed June 2021."
30,Eastern Asia,2015,Teachers at primary level (thousands),6579,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed June 2021."
30,Eastern Asia,2015,Teachers at secondary level (thousands),7281,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed June 2021."
30,Eastern Asia,2015,Teachers at upper secondary level (thousands),3246,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed June 2021."
30,Eastern Asia,2019,Teachers at primary level (thousands),7094,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed June 2021."
30,Eastern Asia,2019,Teachers at secondary level (thousands),7413,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed June 2021."
30,Eastern Asia,2019,Teachers at upper secondary level (thousands),3249,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed June 2021."
62,South-central Asia,2015,Teachers with minimum required qualifications at primary level,73.7,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed June 2021."
62,South-central Asia,2019,Teachers with minimum required qualifications at primary level,74.7,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed June 2021."
62,South-central Asia,2019,Teachers with minimum required qualifications at secondary level,78.5,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed June 2021."
62,South-central Asia,2019,Teachers with minimum required qualifications at upper secondary level,82.3,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed June 2021."
35,South-eastern Asia,2005,Teachers at primary level (thousands),2939,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed June 2021."
35,South-eastern Asia,2005,Teachers at secondary level (thousands),2203,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed June 2021."
35,South-eastern Asia,2005,Teachers at upper secondary level (thousands),731,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed June 2021."
35,South-eastern Asia,2010,Teachers at primary level (thousands),3245,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed June 2021."
35,South-eastern Asia,2010,Teachers at secondary level (thousands),2631,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed June 2021."
35,South-eastern Asia,2010,Teachers at upper secondary level (thousands),905,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed June 2021."
35,South-eastern Asia,2015,Teachers at primary level (thousands),3710,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed June 2021."
35,South-eastern Asia,2015,Teachers with minimum required qualifications at primary level,97.2,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed June 2021."
35,South-eastern Asia,2015,Teachers at secondary level (thousands),2740,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed June 2021."
35,South-eastern Asia,2015,Teachers with minimum required qualifications at secondary level,96.3,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed June 2021."
35,South-eastern Asia,2015,Teachers at upper secondary level (thousands),889,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed June 2021."
35,South-eastern Asia,2015,Teachers with minimum required qualifications at upper secondary level,93.4,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed June 2021."
35,South-eastern Asia,2019,Teachers at primary level (thousands),3609,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed June 2021."
35,South-eastern Asia,2019,Teachers with minimum required qualifications at primary level,97.2,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed June 2021."
35,South-eastern Asia,2019,Teachers at secondary level (thousands),2955,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed June 2021."
35,South-eastern Asia,2019,Teachers with minimum required qualifications at secondary level,95,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed June 2021."
