Region/Country/Area,,Year,Series,Value,Footnotes,Source,,,
626,Timor-Leste,2015,Consumer price index: General,142.9,Estimate.,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed June 2020.",,,
626,Timor-Leste,2018,Consumer price index: General,144.8,Estimate.,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed June 2020.",,,
626,Timor-Leste,2019,Consumer price index: General,146.2,Estimate.,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed June 2020.",,,
626,Timor-Leste,2015,Consumer price index: Food,105.7,Estimate.,Index base: December 2012=100.,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed June 2020.",,
768,Togo,2000,Consumer price index: General,74.5,,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed June 2020.",,,
768,Togo,2005,Consumer price index: General,84.7,,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed June 2020.",,,
768,Togo,2010,Consumer price index: General,100,,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed June 2020.",,,
768,Togo,2015,Consumer price index: General,111.2,,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed June 2020.",,,
768,Togo,2018,Consumer price index: General,112.5,,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed June 2020.",,,
768,Togo,2019,Consumer price index: General,113.3,,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed June 2020.",,,
768,Togo,2020,Consumer price index: General,115.4,,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed June 2020.",,,
768,Togo,2000,Consumer price index: Food,73.9,Estimate.,Calculated by the UN Statistics Division from national indices.,WAEMU harmonized consumer price index.,For Lome only.,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed June 2020."
768,Togo,2005,Consumer price index: Food,81.5,Estimate.,Calculated by the UN Statistics Division from national indices.,WAEMU harmonized consumer price index.,For Lome only.,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed June 2020."
768,Togo,2010,Consumer price index: Food,100,Estimate.,Calculated by the UN Statistics Division from national indices.,WAEMU harmonized consumer price index.,For Lome only.,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed June 2020."
768,Togo,2015,Consumer price index: Food,106.6,Estimate.,Calculated by the UN Statistics Division from national indices.,WAEMU harmonized consumer price index.,For Lome only.,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed June 2020."
776,Tonga,2000,Consumer price index: General,47.7,Estimate.,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed June 2020.",,,
776,Tonga,2005,Consumer price index: General,76.7,Estimate.,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed June 2020.",,,
776,Tonga,2010,Consumer price index: General,100,Estimate.,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed June 2020.",,,
776,Tonga,2015,Consumer price index: General,109.9,Estimate.,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed June 2020.",,,
776,Tonga,2005,Consumer price index: Food,75.7,Estimate.,Calculated by the UN Statistics Division from national indices.,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed June 2020.",,
776,Tonga,2010,Consumer price index: Food,100,Estimate.,Calculated by the UN Statistics Division from national indices.,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed June 2020.",,
776,Tonga,2015,Consumer price index: Food,116.3,Estimate.,Calculated by the UN Statistics Division from national indices.,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed June 2020.",,
780,Trinidad and Tobago,2000,Consumer price index: General,51.1,Data refer to the Retail Price Index.,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed June 2020.",,,
780,Trinidad and Tobago,2005,Consumer price index: General,64.6,Data refer to the Retail Price Index.,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed June 2020.",,,
780,Trinidad and Tobago,2010,Consumer price index: General,100,Data refer to the Retail Price Index.,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed June 2020.",,,
780,Trinidad and Tobago,2015,Consumer price index: General,133.6,Data refer to the Retail Price Index.,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed June 2020.",,,
780,Trinidad and Tobago,2018,Consumer price index: General,141.8,Data refer to the Retail Price Index.,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed June 2020.",,,
780,Trinidad and Tobago,2019,Consumer price index: General,143.2,Data refer to the Retail Price Index.,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed June 2020.",,,
780,Trinidad and Tobago,2020,Consumer price index: General,144,Data refer to the Retail Price Index.,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed June 2020.",,,
780,Trinidad and Tobago,2005,Consumer price index: Food,39.9,Estimate.,Data refer to the Retail Price Index.,Calculated by the UN Statistics Division from national indices.,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed June 2020.",
780,Trinidad and Tobago,2010,Consumer price index: Food,100,Estimate.,Data refer to the Retail Price Index.,Calculated by the UN Statistics Division from national indices.,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed June 2020.",
780,Trinidad and Tobago,2015,Consumer price index: Food,170.9,Estimate.,Data refer to the Retail Price Index.,Calculated by the UN Statistics Division from national indices.,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed June 2020.",
788,Tunisia,2000,Consumer price index: General,71.7,Estimate.,Break in the time series.,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed June 2020.",,
788,Tunisia,2005,Consumer price index: General,81.6,Estimate.,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed June 2020.",,,
788,Tunisia,2010,Consumer price index: General,100,Estimate.,Break in the time series.,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed June 2020.",,
788,Tunisia,2015,Consumer price index: General,126.7,Estimate.,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed June 2020.",,,
788,Tunisia,2018,Consumer price index: General,148.7,,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed June 2020.",,,
788,Tunisia,2019,Consumer price index: General,158.8,,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed June 2020.",,,
788,Tunisia,2020,Consumer price index: General,167.7,,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed June 2020.",,,
788,Tunisia,2010,Consumer price index: Food,100,,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed June 2020.",,,
788,Tunisia,2015,Consumer price index: Food,100,Index base: 2015=100.,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed June 2020.",,,
788,Tunisia,2018,Consumer price index: Food,116.4,Index base: 2015=100.,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed June 2020.",,,
788,Tunisia,2019,Consumer price index: Food,124.4,Index base: 2015=100.,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed June 2020.",,,
788,Tunisia,2020,Consumer price index: Food,130.2,Index base: 2015=100.,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed June 2020.",,,
792,Turkey,2000,Consumer price index: General,20.6,Estimate.,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed June 2020.",,,
792,Turkey,2005,Consumer price index: General,65.9,Estimate.,Break in the time series.,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed June 2020.",,
792,Turkey,2010,Consumer price index: General,100,Estimate.,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed June 2020.",,,
792,Turkey,2015,Consumer price index: General,146.1,Estimate.,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed June 2020.",,,
792,Turkey,2018,Consumer price index: General,202.1,,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed June 2020.",,,
792,Turkey,2019,Consumer price index: General,233.5,,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed June 2020.",,,
792,Turkey,2020,Consumer price index: General,263.2,,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed June 2020.",,,
792,Turkey,2000,Consumer price index: Food,19.6,Calculated by the UN Statistics Division from national indices.,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed June 2020.",,,
792,Turkey,2005,Consumer price index: Food,60.2,Calculated by the UN Statistics Division from national indices.,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed June 2020.",,,
792,Turkey,2010,Consumer price index: Food,100,,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed June 2020.",,,
792,Turkey,2015,Consumer price index: Food,157.3,,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed June 2020.",,,
